カテゴリ,講座名,ユニット番号,ユニット名,スライド番号,スライドタイトル,スライドタイトル,スライドタイトル,スライドタイトル,スライドタイトル,Googleスライド,Canvaスライド,Canva動画,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,17,B：「結果、残業が減り働き方が改善されます」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,18,行動経済学の「損失回避」：「得る」より「失わない」,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,19,ベネフィットの種類：金銭的・時間的・精神的,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,20,金銭的：「コスト削減」「売上増加」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,21,時間的：「業務効率化」「時間短縮」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,22,精神的：「安心感」「ストレス軽減」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,23,脳科学の「報酬の種類」：人によって価値が違う,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,24,数値化する：「なんとなく良い」ではなく「30%改善」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,25,具体例で示す：「A社では〇〇の効果がありました」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,26,顧客の言葉で語る：専門用語を日常語に翻訳,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,3,顧客のベネフィット（価値）の伝え方,27,実践ワーク：自社商品のベネフィットを3つ書き出そう,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,1,差別化とは：「なぜ御社から買うのか」の理由づくり,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,2,なぜ差別化が必要なのか：競合との価格競争を避ける,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,3,脳科学の「選択の簡素化」：違いがわかると選びやすい,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,4,差別化の3つの軸：商品・サービス・関係性,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,5,商品差別化：機能・品質・デザインで勝負,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,6,サービス差別化：サポート・納期・対応で勝負,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,7,関係性差別化：信頼・実績・相性で勝負,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,8,心理学の「独自性」：オンリーワンが記憶に残る,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,9,USP（Unique Selling Proposition）：独自の売り,4,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,10,「〇〇は当社だけです」の一言,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,11,強みの見つけ方：3C分析で発見する,4,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,12,Customer（顧客）：何を求めているか,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,13,Competitor（競合）：他社は何をしているか,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,14,Company（自社）：自社は何ができるか,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,15,3つの重なる領域が差別化ポイント,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,16,行動経済学の「フレーミング効果」：見せ方で価値が変わる,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,17,比較表で差別化：競合との違いを視覚化,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,18,「A社は〇〇、当社は△△」の対比,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,19,ストーリーで差別化：創業秘話・こだわり,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,20,「なぜこの事業を始めたのか」の物語,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,21,脳科学の「物語記憶」：ストーリーは忘れられない,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,22,専門性で差別化：「〇〇の専門家」のポジショニング,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,23,ニッチな領域でNo.1になる,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,24,実績で差別化：「〇〇社に選ばれています」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,25,社会的証明：みんなが使っている安心感,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,26,価格以外の差別化：「安い」以外の価値を示す,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,提案営業の実践,4,差別化ポイントの訴求,27,実践ワーク：自社の差別化ポイントを5つリストアップしよう,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,1,商談とは：信頼を築きながら契約まで導くプロセス,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,2,脳科学の「段階的説得」：一気に売り込まない,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,3,商談の5ステップ：アプローチ→ヒアリング→提案→交渉→クロージング,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,4,ステップ1：アプローチ（関係構築・アイスブレイク）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,5,雑談で心を開く・警戒心を解く,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,6,ステップ2：ヒアリング（課題発見・ニーズ把握）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,7,質問して聞く：聞く8割・話す2割,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,8,ステップ3：提案（解決策の提示）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,9,「あなたの課題はこう解決できます」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,10,ステップ4：交渉（条件調整・不安解消）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,11,価格・納期・契約内容を詰める,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,12,ステップ5：クロージング（決断を促す）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,13,「では、契約書にサインをお願いします」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,14,心理学の「コミットメント」：小さな合意を積み重ねる,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,15,商談の準備：事前調査が成否を分ける,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,16,顧客情報・業界動向・競合を調べる,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,17,アジェンダ設定：「今日は〇〇を決めましょう」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,18,ゴールを明確にすると商談が進む,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,19,行動経済学の「デフォルト効果」：選択肢を絞る,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,20,複数案提示：松竹梅の3択で選ばせる,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,21,「A案・B案・C案どれにしますか？」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,22,反論への対応：否定せず受け止める,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,23,「おっしゃる通りです。ただし…」,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,24,脳科学の「防衛反応」：否定されると心を閉ざす,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,25,クロージングのタイミング：買いサインを見逃さない,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,26,「いつから始められますか？」の前のめり質問,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,1,商談の進め方（アプローチ～クロージング）,27,実践ワーク：商談ロールプレイをしてみよう,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,1,プレゼンテーションとは：相手の心を動かす技術,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,2,脳科学の「マルチモーダル」：視覚+聴覚+感情で伝える,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,3,プレゼンの3要素：内容・話し方・スライド,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,4,内容：何を伝えるか（論理構成）,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,5,話し方：どう伝えるか（声・表情・ジェスチャー）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,6,スライド：どう見せるか（デザイン・図表）,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,7,心理学の「印象形成」：見た目が半分を決める,4,5,4,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,8,プレゼンの構成：PREP法で簡潔に,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,9,結論→理由→事例→結論の流れ,5,5,5,4,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,10,冒頭で掴む：最初の30秒が勝負,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,11,質問・驚きの事実・ストーリーで引き込む,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,12,スライドデザイン：1スライド1メッセージ,5,5,5,5,,,,,,,,,,,,,,,
営業・販売スキル,商談・プレゼンテーション技術,2,伝わるプレゼン技術,13,文字は最小限・図表で視覚化,5,5,5,5,,,,,,,,,,,,,,,
